"","seq_name","frac_map_valid","frac_map_invalid","frac_unmapped","specificity"
"11707","mm10_rmsk_L1Md_F2_chr12:113345551-113349741",1,0,0,1
"11708","mm10_rmsk_L1Md_F2_chr3:44017229-44022161",1,0,0,1
"11709","mm10_rmsk_L1Md_F2_chr15:19490333-19495366",1,0,0,1
"11710","mm10_rmsk_L1Md_F2_chr3:90920815-90925944",1,0,0,1
"11711","mm10_rmsk_L1Md_F2_chr18:9566787-9572213",1,0,0,1
"11712","mm10_rmsk_L1Md_T_chr16:47131408-47137775",0,0.666666666666667,0.333333333333333,NA
"11713","mm10_rmsk_L1Md_A_chrX:126265182-126270025",1,0,0,1
"11714","mm10_rmsk_L1Md_T_chr19:35584774-35590009",1,0,0,1
"11715","mm10_rmsk_L1Md_A_chr1:30958947-30962926",1,0,0,1
"11716","mm10_rmsk_L1Md_A_chr7:140424379-140429323",1,0,0,1
"11717","mm10_rmsk_L1Md_T_chr1:117636747-117641916",1,0,0,1
"11718","mm10_rmsk_L1Md_A_chr2:56872816-56879159",0.222222222222222,0.444444444444444,0.333333333333333,1
"11719","mm10_rmsk_L1Md_F2_chr7:129348669-129350734",1,0,0,1
"11720","mm10_rmsk_L1Md_F3_chrY:45776790-45782162",0.571428571428571,0.428571428571429,0,0.666666666666667
"11721","mm10_rmsk_L1Md_F2_chr3:47601238-47607554",1,0,0,1
"11722","mm10_rmsk_L1Md_T_chrX:146758082-146760865",1,0,0,1
"11723","mm10_rmsk_L1Md_A_chr1:96572423-96577636",1,0,0,1
"11724","mm10_rmsk_L1Md_F2_chr9:74128574-74130649",1,0,0,1
"11725","mm10_rmsk_L1Md_F3_chr17:22465764-22468905",1,0,0,1
"11726","mm10_rmsk_L1Md_T_chr14:83727968-83733168",1,0,0,1
"11727","mm10_rmsk_L1Md_F2_chrX:29385242-29388579",0,1,0,0
"11728","mm10_rmsk_L1Md_T_chr3:44185886-44192781",1,0,0,1
"11729","mm10_rmsk_L1Md_F2_chr4:74881714-74884569",1,0,0,1
"11730","mm10_rmsk_L1Md_A_chr19:25764343-25770585",0.888888888888889,0,0.111111111111111,1
"11731","mm10_rmsk_L1Md_A_chr14:77070653-77077644",0,0.7,0.3,NA
"11732","mm10_rmsk_L1Md_F2_chr10:38398729-38404464",1,0,0,1
"11733","mm10_rmsk_L1Md_F2_chr13:50553489-50557045",1,0,0,1
"11734","mm10_rmsk_L1Md_F2_chr5:55000001-55003495",1,0,0,1
"11735","mm10_rmsk_L1Md_A_chr15:57413510-57417213",0.75,0.25,0,1
"11736","mm10_rmsk_L1Md_T_chr15:55677601-55684869",0.181818181818182,0.454545454545455,0.363636363636364,1
"11737","mm10_rmsk_L1Md_F2_chr8:58492170-58497389",1,0,0,1
"11738","mm10_rmsk_L1Md_T_chr12:113440252-113443126",1,0,0,1
"11739","mm10_rmsk_L1Md_A_chr6:60299162-60304288",0,0.428571428571429,0.571428571428571,NA
"11740","mm10_rmsk_L1Md_F_chr1_GL456221_random:98586-103510",1,0,0,1
"11741","mm10_rmsk_L1Md_A_chr15:46888414-46893983",0.25,0.5,0.25,1
"11742","mm10_rmsk_L1Md_T_chr4:115536641-115542839",1,0,0,1
"11743","mm10_rmsk_L1Md_T_chrX:24695872-24701471",1,0,0,1
"11744","mm10_rmsk_L1Md_A_chr6:96448312-96454883",0.3,0.4,0.3,1
"11745","mm10_rmsk_L1Md_F2_chr2:81225022-81230225",1,0,0,1
"11746","mm10_rmsk_L1Md_F2_chr17:17160356-17162599",1,0,0,1
"11747","mm10_rmsk_L1Md_F2_chr2:99727410-99731149",1,0,0,1
"11748","mm10_rmsk_L1Md_F3_chr3:126220561-126222605",1,0,0,1
"11749","mm10_rmsk_L1Md_A_chr4:100676758-100681933",0.857142857142857,0,0.142857142857143,1
"11750","mm10_rmsk_L1Md_T_chrY:38293971-38298298",1,0,0,1
"11751","mm10_rmsk_L1Md_F2_chr3:42483303-42488176",1,0,0,1
"11752","mm10_rmsk_L1Md_F2_chr12:58863732-58869038",1,0,0,1
"11753","mm10_rmsk_L1Md_A_chr18:15366485-15371676",0.714285714285714,0.142857142857143,0.142857142857143,1
"11754","mm10_rmsk_L1Md_F2_chr13:88009704-88014789",1,0,0,1
"11755","mm10_rmsk_L1Md_F2_chr11:27487056-27492073",1,0,0,1
"11756","mm10_rmsk_L1Md_F2_chr14:80962301-80965310",1,0,0,0.75
"11757","mm10_rmsk_L1Md_F2_chr3:12619618-12625330",1,0,0,1
"11758","mm10_rmsk_L1Md_T_chrY:49241535-49244867",0,1,0,0
"11759","mm10_rmsk_L1Md_F2_chr9:25165022-25167281",1,0,0,1
"11760","mm10_rmsk_L1Md_T_chr7:123771371-123774056",0,1,0,NA
"11761","mm10_rmsk_L1Md_F2_chr2:86720635-86726753",1,0,0,1
"11762","mm10_rmsk_L1Md_F2_chr2:164343991-164346326",1,0,0,1
"11763","mm10_rmsk_L1Md_F2_chr2:116478517-116483805",1,0,0,1
"11764","mm10_rmsk_L1Md_F2_chr11:10223489-10226328",1,0,0,1
"11765","mm10_rmsk_L1Md_T_chr17:45020811-45027066",0.555555555555556,0.111111111111111,0.333333333333333,1
"11766","mm10_rmsk_L1Md_A_chr16:45050208-45056377",0.444444444444444,0.444444444444444,0.111111111111111,1
"11767","mm10_rmsk_L1Md_A_chr5:132680808-132687623",0.9,0.1,0,1
"11768","mm10_rmsk_L1Md_T_chr12:35855168-35860659",0.428571428571429,0.428571428571429,0.142857142857143,1
"11769","mm10_rmsk_L1Md_F2_chr4:84816728-84819624",1,0,0,1
"11770","mm10_rmsk_L1Md_F2_chr4:93038161-93044323",0.888888888888889,0,0.111111111111111,1
"11771","mm10_rmsk_L1Md_F2_chr16:75003436-75005484",1,0,0,1
"11772","mm10_rmsk_L1Md_F2_chr6:101597639-101600513",1,0,0,1
"11773","mm10_rmsk_L1Md_T_chr18:22565540-22571372",0.75,0.125,0.125,1
"11774","mm10_rmsk_L1Md_F2_chrX:60068994-60075079",1,0,0,1
"11775","mm10_rmsk_L1Md_T_chr18:80880201-80885613",0.142857142857143,0.571428571428571,0.285714285714286,1
"11776","mm10_rmsk_L1Md_A_chrY:35669571-35673637",1,0,0,1
"11777","mm10_rmsk_L1Md_T_chrY:7037221-7043587",1,0,0,1
"11778","mm10_rmsk_L1Md_T_chr3:110319829-110326502",1,0,0,1
"11779","mm10_rmsk_L1Md_F2_chrX:25769338-25772004",0,0,1,NA
"11780","mm10_rmsk_L1Md_T_chr1:107035321-107041388",1,0,0,1
"11781","mm10_rmsk_L1Md_A_chrX:80502968-80509359",1,0,0,1
"11782","mm10_rmsk_L1Md_F2_chr5:55735825-55742002",1,0,0,0.9
"11783","mm10_rmsk_L1Md_T_chr8:83020310-83026636",0.888888888888889,0,0.111111111111111,1
"11784","mm10_rmsk_L1Md_T_chr6:18579737-18587454",0.166666666666667,0.75,0.0833333333333333,1
"11785","mm10_rmsk_L1Md_T_chr8:82712807-82720098",0.272727272727273,0.727272727272727,0,1
"11786","mm10_rmsk_L1Md_F2_chrX:119705463-119710465",1,0,0,1
"11787","mm10_rmsk_L1Md_A_chr17:22970403-22976812",0.777777777777778,0.111111111111111,0.111111111111111,1
"11788","mm10_rmsk_L1Md_T_chr6:20544869-20551086",1,0,0,1
"11789","mm10_rmsk_L1Md_F2_chr3:61206658-61212189",1,0,0,1
"11790","mm10_rmsk_L1Md_A_chr3:102438145-102443398",1,0,0,1
"11791","mm10_rmsk_L1Md_A_chr2:11861016-11865065",1,0,0,1
"11792","mm10_rmsk_L1Md_F2_chrX:54063662-54066151",1,0,0,1
"11793","mm10_rmsk_L1Md_F2_chr7:22990954-22996552",0.75,0.125,0.125,0.75
"11794","mm10_rmsk_L1Md_F2_chr10:49814311-49819343",1,0,0,1
"11795","mm10_rmsk_L1Md_F3_chr8:60420847-60426050",1,0,0,1
"11796","mm10_rmsk_L1Md_T_chrX:108566822-108572010",1,0,0,1
"11797","mm10_rmsk_L1Md_A_chr7:15542510-15544745",0,1,0,NA
"11798","mm10_rmsk_L1Md_A_chr18:5725794-5730924",1,0,0,1
"11799","mm10_rmsk_L1Md_T_chr10:47743559-47747262",1,0,0,1
"11800","mm10_rmsk_L1Md_T_chr14:103407557-103414030",0.222222222222222,0.555555555555556,0.222222222222222,1
"11801","mm10_rmsk_L1Md_T_chr13:61827657-61834072",0.888888888888889,0,0.111111111111111,0.8
"11802","mm10_rmsk_L1Md_T_chrX:150713693-150720072",1,0,0,1
"11803","mm10_rmsk_L1Md_F_chr3:71500057-71502277",1,0,0,1
"11804","mm10_rmsk_L1Md_T_chr16:48855714-48861392",0.375,0.125,0.5,1
"11805","mm10_rmsk_L1Md_F2_chr7:7272098-7277770",1,0,0,1
"11806","mm10_rmsk_L1Md_F2_chr14:87586760-87590806",1,0,0,1
"11807","mm10_rmsk_L1Md_F2_chr18:3583065-3586785",1,0,0,1
"11808","mm10_rmsk_L1Md_A_chr14:85246632-85251826",1,0,0,0.875
"11809","mm10_rmsk_L1Md_T_chr15:34763100-34768513",0.714285714285714,0.285714285714286,0,1
"11810","mm10_rmsk_L1Md_T_chr2:81750599-81755938",1,0,0,1
"11811","mm10_rmsk_L1Md_T_chr4:92704495-92710747",0.888888888888889,0,0.111111111111111,1
"11812","mm10_rmsk_L1Md_T_chr7:55114786-55120087",0.285714285714286,0.428571428571429,0.285714285714286,1
"11813","mm10_rmsk_L1Md_F2_chr9:12701581-12704203",1,0,0,1
"11814","mm10_rmsk_L1Md_F2_chrY:32077009-32081090",1,0,0,1
"11815","mm10_rmsk_L1Md_A_chr1:165025935-165031329",0.857142857142857,0.142857142857143,0,1
"11816","mm10_rmsk_L1Md_F2_chr3:91888173-91890666",1,0,0,1
"11817","mm10_rmsk_L1Md_F2_chr11:18231965-18237270",1,0,0,1
"11818","mm10_rmsk_L1Md_A_chr1:18927576-18932785",1,0,0,1
"11819","mm10_rmsk_L1Md_F2_chr5:47843554-47848889",1,0,0,1
"11820","mm10_rmsk_L1Md_F2_chr12:48490712-48493164",1,0,0,1
"11821","mm10_rmsk_L1Md_F2_chr2:98509348-98513200",1,0,0,1
"11822","mm10_rmsk_L1Md_A_chrY:16139511-16142422",1,0,0,1
"11823","mm10_rmsk_L1Md_Gf_chr5:47159263-47164029",0.166666666666667,0.666666666666667,0.166666666666667,1
"11824","mm10_rmsk_L1Md_T_chr7:54025274-54027787",1,0,0,1
"11825","mm10_rmsk_L1Md_A_chr3:123738782-123743296",0,0.666666666666667,0.333333333333333,NA
"11826","mm10_rmsk_L1Md_T_chr3:78245980-78250272",1,0,0,1
"11827","mm10_rmsk_L1Md_T_chr3:78817289-78823293",0.444444444444444,0,0.555555555555556,1
"11828","mm10_rmsk_L1Md_T_chr2:85738556-85743555",0.833333333333333,0.166666666666667,0,1
"11829","mm10_rmsk_L1Md_T_chr17:10987967-10993062",0.571428571428571,0.428571428571429,0,1
"11830","mm10_rmsk_L1Md_F2_chr10:44222042-44228493",1,0,0,1
"11831","mm10_rmsk_L1Md_A_chr12:72169879-72173488",1,0,0,1
"11832","mm10_rmsk_L1Md_F2_chr3:47872381-47876068",1,0,0,1
"11833","mm10_rmsk_L1Md_A_chr11:40838768-40845557",0,0.5,0.5,NA
"11834","mm10_rmsk_L1Md_F2_chr9:30049215-30055395",1,0,0,1
"11835","mm10_rmsk_L1Md_F2_chr16:55304388-55307142",1,0,0,1
"11836","mm10_rmsk_L1Md_F2_chr15:63027800-63032636",1,0,0,1
"11837","mm10_rmsk_L1Md_F2_chrY:59550013-59552262",0,1,0,0
"11838","mm10_rmsk_L1Md_A_chr7:5782727-5789126",0.555555555555556,0.444444444444444,0,1
"11839","mm10_rmsk_L1Md_F3_chr17:57493325-57498137",0.833333333333333,0,0.166666666666667,1
"11840","mm10_rmsk_L1Md_T_chr1:140514640-140517320",0,1,0,NA
"11841","mm10_rmsk_L1Md_F2_chr15:52814277-52819672",1,0,0,0.875
"11842","mm10_rmsk_L1Md_F3_chr1:66011392-66017063",1,0,0,1
"11843","mm10_rmsk_L1Md_T_chr14:70727854-70733528",0.25,0.625,0.125,0.666666666666667
"11844","mm10_rmsk_L1Md_T_chr14:80349147-80356136",0.3,0.6,0.1,1
"11845","mm10_rmsk_L1Md_F2_chr10:90174515-90180678",1,0,0,1
"11846","mm10_rmsk_L1Md_T_chr13:25225787-25230984",1,0,0,1
"11847","mm10_rmsk_L1Md_F3_chr10:33533642-33538829",1,0,0,0.875
"11848","mm10_rmsk_L1Md_A_chr10:81942117-81946727",1,0,0,1
"11849","mm10_rmsk_L1Md_F2_chr4:79714292-79721096",1,0,0,1
"11850","mm10_rmsk_L1Md_F2_chr3:12707763-12709886",1,0,0,1
"11851","mm10_rmsk_L1Md_A_chr7:92071918-92077267",0.571428571428571,0.285714285714286,0.142857142857143,0.8
"11852","mm10_rmsk_L1Md_T_chr15:31201876-31206291",0.8,0.2,0,1
"11853","mm10_rmsk_L1Md_F2_chr8:97907722-97910980",1,0,0,1
"11854","mm10_rmsk_L1Md_F2_chr1:149137325-149141700",1,0,0,1
"11855","mm10_rmsk_L1Md_F2_chr3:106241444-106247775",1,0,0,1
"11856","mm10_rmsk_L1Md_F3_chr3:74722914-74727795",0.833333333333333,0,0.166666666666667,1
"11857","mm10_rmsk_L1Md_A_chr5:56969788-56974981",1,0,0,1
"11858","mm10_rmsk_L1Md_F3_chr9:83738294-83744583",1,0,0,1
"11859","mm10_rmsk_L1Md_F_chrX:49713481-49716223",1,0,0,1
"11860","mm10_rmsk_L1Md_F3_chr7:21457245-21463343",0.777777777777778,0.222222222222222,0,0.583333333333333
"11861","mm10_rmsk_L1Md_F2_chr12:95941963-95948027",1,0,0,1
"11862","mm10_rmsk_L1Md_T_chr1:44348550-44353894",1,0,0,1
"11863","mm10_rmsk_L1Md_F2_chr8:81254465-81257098",1,0,0,1
"11864","mm10_rmsk_L1Md_T_chr2:126294105-126296646",1,0,0,1
"11865","mm10_rmsk_L1Md_F2_chr11:92427168-92432158",1,0,0,1
"11866","mm10_rmsk_L1Md_T_chrY:64177409-64180744",0.666666666666667,0.333333333333333,0,0.333333333333333
"11867","mm10_rmsk_L1Md_A_chrX:82532277-82537476",0.857142857142857,0.142857142857143,0,0.857142857142857
"11868","mm10_rmsk_L1Md_F2_chr11:7395922-7402035",1,0,0,1
"11869","mm10_rmsk_L1Md_F2_chr10:12234645-12239767",0.857142857142857,0,0.142857142857143,1
"11870","mm10_rmsk_L1Md_T_chr10:28908921-28914039",0.714285714285714,0.142857142857143,0.142857142857143,1
"11871","mm10_rmsk_L1Md_A_chr18:21469224-21471374",0,1,0,NA
"11872","mm10_rmsk_L1Md_T_chr2:17317821-17324496",0.3,0.2,0.5,0.75
"11873","mm10_rmsk_L1Md_A_chr2:10691589-10697766",0.888888888888889,0.111111111111111,0,1
"11874","mm10_rmsk_L1Md_A_chr18:19282579-19288161",0,0.5,0.5,NA
"11875","mm10_rmsk_L1Md_F2_chrX:142134782-142138056",1,0,0,1
"11876","mm10_rmsk_L1Md_F_chr3:19355879-19359342",1,0,0,1
"11877","mm10_rmsk_L1Md_T_chrX:19769474-19775272",1,0,0,1
"11878","mm10_rmsk_L1Md_F2_chr6:32132841-32136350",1,0,0,1
"11879","mm10_rmsk_L1Md_T_chr2:12638473-12641131",1,0,0,1
"11880","mm10_rmsk_L1Md_F2_chr10:48754898-48757919",0.666666666666667,0,0.333333333333333,1
"11881","mm10_rmsk_L1Md_A_chr17:54257970-54263001",0.428571428571429,0.285714285714286,0.285714285714286,1
"11882","mm10_rmsk_L1Md_F2_chrY:47609807-47612056",1,0,0,1
"11883","mm10_rmsk_L1Md_F2_chrY:73507090-73512411",0.714285714285714,0.285714285714286,0,1
"11884","mm10_rmsk_L1Md_A_chr10:55541630-55543635",1,0,0,1
"11885","mm10_rmsk_L1Md_T_chr11:38877405-38879490",1,0,0,1
"11886","mm10_rmsk_L1Md_T_chrX:33241694-33245885",1,0,0,1
"11887","mm10_rmsk_L1Md_A_chr10:79442486-79448279",0.625,0.25,0.125,1
"11888","mm10_rmsk_L1Md_F3_chr4:14314629-14319794",1,0,0,1
"11889","mm10_rmsk_L1Md_T_chrX:70187061-70191270",1,0,0,0.833333333333333
"11890","mm10_rmsk_L1Md_F2_chrX:9608862-9612618",1,0,0,1
"11891","mm10_rmsk_L1Md_A_chr7:33765380-33770573",1,0,0,1
"11892","mm10_rmsk_L1Md_T_chr5:93643720-93649070",1,0,0,1
"11893","mm10_rmsk_L1Md_A_chr9:31734941-31740127",0.857142857142857,0.142857142857143,0,1
"11894","mm10_rmsk_L1Md_T_chr9:14095137-14101998",0.1,0.6,0.3,0.5
"11895","mm10_rmsk_L1Md_F2_chr8:63811427-63815687",1,0,0,1
"11896","mm10_rmsk_L1Md_A_chrX:16210383-16215566",1,0,0,1
"11897","mm10_rmsk_L1Md_T_chr3:137658684-137664036",0.714285714285714,0,0.285714285714286,1
"11898","mm10_rmsk_L1Md_A_chr3:21317831-21324615",0.4,0.3,0.3,1
"11899","mm10_rmsk_L1Md_Gf_chr9:71086783-71091270",0.8,0,0.2,1
"11900","mm10_rmsk_L1Md_Gf_chr5:109025581-109030087",1,0,0,1
"11901","mm10_rmsk_L1Md_T_chrX:100759049-100765455",0,0.333333333333333,0.666666666666667,NA
"11902","mm10_rmsk_L1Md_A_chr1:6917009-6922398",0.714285714285714,0.285714285714286,0,1
"11903","mm10_rmsk_L1Md_T_chrX:83536138-83538982",0,1,0,NA
"11904","mm10_rmsk_L1Md_A_chr2:162594494-162601719",0.272727272727273,0.545454545454545,0.181818181818182,1
"11905","mm10_rmsk_L1Md_F2_chrY:76472226-76477559",0.428571428571429,0.571428571428571,0,0.6
"11906","mm10_rmsk_L1Md_F_chr7:18404270-18408967",1,0,0,1
"11907","mm10_rmsk_L1Md_T_chr12:65899356-65901361",1,0,0,1
"11908","mm10_rmsk_L1Md_F2_chr10:27958755-27964969",1,0,0,1
"11909","mm10_rmsk_L1Md_F3_chr5:82635097-82640206",1,0,0,0.875
"11910","mm10_rmsk_L1Md_T_chr6:4092093-4097757",1,0,0,1
"11911","mm10_rmsk_L1Md_A_chr3:118179341-118185545",0.888888888888889,0,0.111111111111111,0.888888888888889
"11912","mm10_rmsk_L1Md_T_chr7:58100525-58106072",0.875,0.125,0,1
"11913","mm10_rmsk_L1Md_F2_chr5:14296066-14301604",1,0,0,1
"11914","mm10_rmsk_L1Md_T_chr7:108043741-108048956",1,0,0,1
"11915","mm10_rmsk_L1Md_T_chr5:16963645-16966292",0,1,0,NA
"11916","mm10_rmsk_L1Md_T_chr15:44791354-44795021",1,0,0,1
"11917","mm10_rmsk_L1Md_T_chr7:65188491-65192907",0.6,0.2,0.2,1
"11918","mm10_rmsk_L1Md_T_chr2:96430684-96436312",1,0,0,0.888888888888889
"11919","mm10_rmsk_L1Md_T_chr14:15088158-15094159",0.222222222222222,0.555555555555556,0.222222222222222,1
"11920","mm10_rmsk_L1Md_T_chrX:110445466-110450713",0.857142857142857,0,0.142857142857143,1
"11921","mm10_rmsk_L1Md_A_chr2:11881669-11884012",1,0,0,1
"11922","mm10_rmsk_L1Md_T_chr17:82677295-82681884",1,0,0,1
"11923","mm10_rmsk_L1Md_A_chr16:29516163-29522365",0,0.222222222222222,0.777777777777778,NA
"11924","mm10_rmsk_L1Md_F2_chrX:128103202-128105312",1,0,0,1
"11925","mm10_rmsk_L1Md_F2_chr3:74184033-74186409",1,0,0,1
"11926","mm10_rmsk_L1Md_F2_chr13:27911440-27913980",1,0,0,1
"11927","mm10_rmsk_L1Md_T_chr8:43971712-43977983",1,0,0,1
"11928","mm10_rmsk_L1Md_A_chr3:36899269-36905436",1,0,0,1
"11929","mm10_rmsk_L1Md_A_chr5:145779900-145785698",1,0,0,1
"11930","mm10_rmsk_L1Md_T_chr18:76786467-76791638",0.857142857142857,0,0.142857142857143,1
"11931","mm10_rmsk_L1Md_F2_chr4:58701902-58707129",0.857142857142857,0,0.142857142857143,1
"11932","mm10_rmsk_L1Md_F2_chr16:55307583-55310248",1,0,0,1
"11933","mm10_rmsk_L1Md_A_chr14:51256907-51259641",1,0,0,1
"11934","mm10_rmsk_L1Md_F2_chr5:87044513-87047647",0.666666666666667,0,0.333333333333333,1
"11935","mm10_rmsk_L1Md_F2_chr12:11528383-11530415",1,0,0,1
"11936","mm10_rmsk_L1Md_A_chr8:20957634-20962763",0.714285714285714,0,0.285714285714286,1
"11937","mm10_rmsk_L1Md_F2_chr13:102177612-102181019",1,0,0,1
"11938","mm10_rmsk_L1Md_A_chr3:6621357-6627459",0.777777777777778,0,0.222222222222222,1
"11939","mm10_rmsk_L1Md_T_chrY:74565162-74567435",1,0,0,1
"11940","mm10_rmsk_L1Md_F2_chrX:28062335-28066359",0.8,0,0.2,0.8
"11941","mm10_rmsk_L1Md_T_chr12:93559198-93564627",1,0,0,1
"11942","mm10_rmsk_L1Md_F3_chr3:92251129-92253523",1,0,0,1
"11943","mm10_rmsk_L1Md_F2_chrX:30411922-30418266",1,0,0,0.818181818181818
"11944","mm10_rmsk_L1Md_T_chr5:63489376-63492893",1,0,0,1
"11945","mm10_rmsk_L1Md_F2_chr9:38705928-38709836",1,0,0,1
"11946","mm10_rmsk_L1Md_F2_chr3:45319569-45323631",1,0,0,1
"11947","mm10_rmsk_L1Md_T_chr1:53955486-53960562",0.857142857142857,0,0.142857142857143,1
"11948","mm10_rmsk_L1Md_F2_chr8:69360327-69362579",1,0,0,1
"11949","mm10_rmsk_L1Md_F2_chrX:97559196-97561405",1,0,0,1
"11950","mm10_rmsk_L1Md_T_chr14:22829396-22836494",0.272727272727273,0.454545454545455,0.272727272727273,1
"11951","mm10_rmsk_L1Md_F2_chr6:41401620-41403710",1,0,0,1
"11952","mm10_rmsk_L1Md_F2_chr5:31435539-31440088",1,0,0,1
"11953","mm10_rmsk_L1Md_A_chr12:36199279-36204679",0.285714285714286,0.428571428571429,0.285714285714286,1
"11954","mm10_rmsk_L1Md_F2_chrX:8394661-8401037",1,0,0,1
"11955","mm10_rmsk_L1Md_F2_chr14:30225695-30231814",1,0,0,1
"11956","mm10_rmsk_L1Md_F2_chrX:143454118-143456124",1,0,0,1
"11957","mm10_rmsk_L1Md_F3_chrY:42758809-42764178",0.142857142857143,0.857142857142857,0,0.5
"11958","mm10_rmsk_L1Md_T_chr3:115915911-115921952",0.555555555555556,0.222222222222222,0.222222222222222,1
"11959","mm10_rmsk_L1Md_F_chr14:56071626-56073954",1,0,0,1
"11960","mm10_rmsk_L1Md_A_chr1:114731666-114736829",0.142857142857143,0.428571428571429,0.428571428571429,1
"11961","mm10_rmsk_L1Md_T_chr4:35536279-35542941",0.9,0.1,0,1
"11962","mm10_rmsk_L1Md_A_chr7:11790404-11797574",0.727272727272727,0,0.272727272727273,1
"11963","mm10_rmsk_L1Md_A_chr12:102119855-102125060",0.142857142857143,0.571428571428571,0.285714285714286,1
"11964","mm10_rmsk_L1Md_T_chr1:48284253-48287978",0.5,0.5,0,1
"11965","mm10_rmsk_L1Md_T_chr14:44146296-44152523",1,0,0,0.9
"11966","mm10_rmsk_L1Md_A_chr3:45987625-45991288",1,0,0,1
"11967","mm10_rmsk_L1Md_F2_chr13:60981607-60986695",0.857142857142857,0,0.142857142857143,1
"11968","mm10_rmsk_L1Md_F3_chrX:76037931-76044341",1,0,0,1
"11969","mm10_rmsk_L1Md_F2_chrX:62014406-62020429",1,0,0,1
"11970","mm10_rmsk_L1Md_A_chr19:39519175-39524258",1,0,0,1
"11971","mm10_rmsk_L1Md_Gf_chr6:68398576-68404016",1,0,0,0.777777777777778
"11972","mm10_rmsk_L1Md_F2_chr9:12437718-12444034",0.888888888888889,0,0.111111111111111,1
"11973","mm10_rmsk_L1Md_F2_chrX:120151641-120155533",1,0,0,1
"11974","mm10_rmsk_L1Md_F2_chr1:18814955-18820135",1,0,0,1
"11975","mm10_rmsk_L1Md_F2_chr7:104805663-104810677",1,0,0,0.875
"11976","mm10_rmsk_L1Md_T_chr12:49701835-49707496",0.375,0.25,0.375,1
"11977","mm10_rmsk_L1Md_F_chr14:40121681-40124893",1,0,0,1
"11978","mm10_rmsk_L1Md_F2_chr18:25413284-25416497",1,0,0,1
"11979","mm10_rmsk_L1Md_A_chr15:21443620-21450056",1,0,0,1
"11980","mm10_rmsk_L1Md_T_chrX:62770945-62775127",0,0.4,0.6,NA
"11981","mm10_rmsk_L1Md_T_chr13:90042894-90048546",0.375,0.625,0,1
"11982","mm10_rmsk_L1Md_F2_chr15:103645139-103647634",1,0,0,1
"11983","mm10_rmsk_L1Md_F2_chr6:10429763-10434151",1,0,0,1
"11984","mm10_rmsk_L1Md_F_chr13:86196052-86201177",0.857142857142857,0,0.142857142857143,1
"11985","mm10_rmsk_L1Md_T_chr1:139613416-139616986",1,0,0,1
"11986","mm10_rmsk_L1Md_T_chr6:23554688-23557675",1,0,0,1
"11987","mm10_rmsk_L1Md_F2_chrX:143767844-143772632",1,0,0,1
"11988","mm10_rmsk_L1Md_A_chr3:17902815-17909803",0,0.8,0.2,0
"11989","mm10_rmsk_L1Md_F2_chr6:59045305-59047966",1,0,0,1
"11990","mm10_rmsk_L1Md_T_chrX:137426734-137432586",0.25,0.625,0.125,1
"11991","mm10_rmsk_L1Md_A_chr6:104954141-104961154",1,0,0,1
"11992","mm10_rmsk_L1Md_T_chrX:96827842-96834305",0,0.666666666666667,0.333333333333333,NA
"11993","mm10_rmsk_L1Md_F2_chrX:39289960-39296105",1,0,0,1
"11994","mm10_rmsk_L1Md_A_chrX:76760648-76766058",0.714285714285714,0.142857142857143,0.142857142857143,0.833333333333333
"11995","mm10_rmsk_L1Md_T_chr13:28049559-28055582",1,0,0,0.9
"11996","mm10_rmsk_L1Md_T_chr15:69213339-69218372",0.428571428571429,0.571428571428571,0,1
"11997","mm10_rmsk_L1Md_F2_chr2:103852209-103857434",1,0,0,1
"11998","mm10_rmsk_L1Md_T_chr4:115425131-115430313",1,0,0,1
"11999","mm10_rmsk_L1Md_F2_chr13:77945221-77951649",1,0,0,1
"12000","mm10_rmsk_L1Md_F2_chr14:91760723-91763052",1,0,0,1
"12001","mm10_rmsk_L1Md_F2_chr19:13419668-13423956",1,0,0,1
"12002","mm10_rmsk_L1Md_T_chr2:24117367-24122778",0.428571428571429,0.285714285714286,0.285714285714286,1
"12003","mm10_rmsk_L1Md_F2_chr5:18996363-19000000",1,0,0,1
"12004","mm10_rmsk_L1Md_T_chr13:57201998-57208235",0.777777777777778,0.111111111111111,0.111111111111111,1
"12005","mm10_rmsk_L1Md_T_chr6:95951918-95957176",1,0,0,1
"12006","mm10_rmsk_L1Md_F2_chr13:113114155-113117526",1,0,0,1
"12007","mm10_rmsk_L1Md_F2_chr9:36525084-36528090",1,0,0,1
"12008","mm10_rmsk_L1Md_T_chr5:13864946-13871780",0.4,0.3,0.3,1
"12009","mm10_rmsk_L1Md_A_chr1:84451681-84457206",0.5,0.375,0.125,1
"12010","mm10_rmsk_L1Md_A_chr6:11890903-11896103",0.571428571428571,0.428571428571429,0,0.571428571428571
"12011","mm10_rmsk_L1Md_T_chr2:11977782-11983028",1,0,0,1
"12012","mm10_rmsk_L1Md_F2_chr8:73473484-73475746",1,0,0,1
"12013","mm10_rmsk_L1Md_Gf_chrX:32130309-32135313",1,0,0,1
"12014","mm10_rmsk_L1Md_F3_chr6:62446929-62451119",1,0,0,1
"12015","mm10_rmsk_L1Md_F2_chr1:138050117-138056359",1,0,0,1
"12016","mm10_rmsk_L1Md_F3_chr2:175216552-175220887",0.2,0.8,0,0.5
"12017","mm10_rmsk_L1Md_A_chr6:81829389-81835609",1,0,0,1
"12018","mm10_rmsk_L1Md_F2_chr3:17197051-17201362",1,0,0,1
